group,image_path,image_name,exec_success,error_msg,plate_detected,detection_confidence,bbox,iou_gt,crop_width,crop_height,aspect_ratio,selected_variant,composite_score,raw_ocr_text,cleaned_text,plate_text,ocr_confidence,plate_type,is_valid_indian_format,error_category,processing_time_ms
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/Cars146_png_jpg.rf.9d4eaf13dc1bb65473995176700c9546.jpg,Cars146_png_jpg.rf.9d4eaf13dc1bb65473995176700c9546.jpg,True,,True,0.407,"[141, 260, 163, 270]",0.0274,22,10,2.2,V2_ADAPTIVE_BINARIZE,0.3744,38 4,384,384,0.224,UNKNOWN,False,3. Extremely small plate resolution,642.81
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/Cars162_png_jpg.rf.ca92847848c5e66f67febadf79eff77d.jpg,Cars162_png_jpg.rf.ca92847848c5e66f67febadf79eff77d.jpg,True,,True,0.654,"[200, 175, 265, 212]",0.0,65,37,1.76,V2_ADAPTIVE_BINARIZE,0.6543,N OfH5992,NOFH5992,NOFH5992,0.353,UNKNOWN,False,3. Extremely small plate resolution,686.42
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/Cars16_png_jpg.rf.f2e318e91ee7b04142e36087e2d9a1a2.jpg,Cars16_png_jpg.rf.f2e318e91ee7b04142e36087e2d9a1a2.jpg,True,,True,0.647,"[38, 173, 59, 186]",0.0341,21,13,1.62,V1_GRAY_CLAHE,0.3171,Maa,MAA,MAA,0.009,UNKNOWN,False,3. Extremely small plate resolution,530.52
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/Cars194_png_jpg.rf.16732a270d29b9d75f004966f6f07431.jpg,Cars194_png_jpg.rf.16732a270d29b9d75f004966f6f07431.jpg,True,,True,0.781,"[269, 169, 313, 183]",0.0,44,14,3.14,V2_ADAPTIVE_BINARIZE,0.4647,Quow,QUOW,QUOW,0.229,UNKNOWN,False,3. Extremely small plate resolution,934.2
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/Cars196_png_jpg.rf.d5c3cea3920ed9d895bcb5f2fd240a42.jpg,Cars196_png_jpg.rf.d5c3cea3920ed9d895bcb5f2fd240a42.jpg,True,,True,0.514,"[107, 127, 127, 140]",0.1705,20,13,1.54,V2_ADAPTIVE_BINARIZE,0.4199,Iaxxi,IAXXI,IAXXI,0.065,UNKNOWN,False,3. Extremely small plate resolution,492.97
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/Cars227_png_jpg.rf.361738fa68990600986ffa46b68ff6fd.jpg,Cars227_png_jpg.rf.361738fa68990600986ffa46b68ff6fd.jpg,True,,True,0.758,"[117, 198, 153, 211]",0.0619,36,13,2.77,V0_COLOR_CLAHE,0.3378,EB,EB,EB,0.126,UNKNOWN,False,3. Extremely small plate resolution,929.11
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/Cars229_png_jpg.rf.b5fa992b80e5adb469ed356da94da9b0.jpg,Cars229_png_jpg.rf.b5fa992b80e5adb469ed356da94da9b0.jpg,True,,True,0.606,"[255, 164, 282, 174]",0.0,27,10,2.7,V1_GRAY_CLAHE,0.2844,TJ,TJ,TJ,0.019,UNKNOWN,False,3. Extremely small plate resolution,992.53
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/Cars262_png_jpg.rf.313e6bf33048a04f159b4726eca24dc7.jpg,Cars262_png_jpg.rf.313e6bf33048a04f159b4726eca24dc7.jpg,True,,True,0.774,"[238, 179, 289, 208]",0.0,51,29,1.76,V0_COLOR_CLAHE,0.514,ICKA H8K,ICKAH8K,ICKAH8K,0.153,UNKNOWN,False,3. Extremely small plate resolution,681.66
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/Cars283_png_jpg.rf.c8fa0b0d1c0afd699bed39cb480c45c4.jpg,Cars283_png_jpg.rf.c8fa0b0d1c0afd699bed39cb480c45c4.jpg,True,,True,0.682,"[52, 190, 76, 199]",0.0288,24,9,2.67,V2_ADAPTIVE_BINARIZE,0.272,8,8,8,0.069,UNKNOWN,False,3. Extremely small plate resolution,753.47
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/Cars289_png_jpg.rf.cb69e198ac53f62dd575fc7e8bd21559.jpg,Cars289_png_jpg.rf.cb69e198ac53f62dd575fc7e8bd21559.jpg,True,,True,0.739,"[157, 137, 266, 172]",0.0,109,35,3.11,V1_GRAY_CLAHE,0.6182,532h4,532H4,532H4,0.461,UNKNOWN,False,3. Extremely small plate resolution,827.82
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/Cars351_png_jpg.rf.c29ca17265301c84a77dbde149db6c8d.jpg,Cars351_png_jpg.rf.c29ca17265301c84a77dbde149db6c8d.jpg,True,,True,0.849,"[248, 48, 366, 129]",0.0,118,81,1.46,V0_COLOR_CLAHE,0.63,TEXAS CB7-RGu5],TEXASCB7RGU5,TEXASCB7RGU5,0.34,UNKNOWN,False,4. Blur / Low contrast / Noise,656.52
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/Cars365_png_jpg.rf.0ebe0c092db1944eb3bdaae98d38f13e.jpg,Cars365_png_jpg.rf.0ebe0c092db1944eb3bdaae98d38f13e.jpg,True,,True,0.793,"[295, 203, 370, 229]",0.0,75,26,2.88,V2_ADAPTIVE_BINARIZE,0.7282,TN z1 Bz 0768,TNZ1BZ0768,TN21BZ0768,0.407,INDIAN,True,3. Extremely small plate resolution,809.81
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/Cars7_png_jpg.rf.1d60d9392875be8b23bea3b5db3fb40b.jpg,Cars7_png_jpg.rf.1d60d9392875be8b23bea3b5db3fb40b.jpg,True,,True,0.688,"[166, 136, 208, 151]",0.0,42,15,2.8,V1_GRAY_CLAHE,0.6451,YSR213,YSR213,YSR213,0.44,UNKNOWN,False,3. Extremely small plate resolution,818.13
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/Cars83_png_jpg.rf.500c5ae8eeced90e614893268a92c5b2.jpg,Cars83_png_jpg.rf.500c5ae8eeced90e614893268a92c5b2.jpg,True,,True,0.829,"[246, 289, 331, 340]",0.3056,85,51,1.67,V2_ADAPTIVE_BINARIZE,0.6122,Nlvaon Coj UUl,NLVAONCOJUUL,NLVAONCOJUUL,0.282,UNKNOWN,False,4. Blur / Low contrast / Noise,677.77
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/Cars85_png_jpg.rf.2fde0ac4ed5b058407676d41e3bb846a.jpg,Cars85_png_jpg.rf.2fde0ac4ed5b058407676d41e3bb846a.jpg,True,,True,0.784,"[84, 213, 142, 233]",0.0621,58,20,2.9,V1_GRAY_CLAHE,0.5387,1Yu63GTY,1YU63GTY,1YU63GTY,0.077,UNKNOWN,False,3. Extremely small plate resolution,902.78
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/Do-20You-20Need-20a-20Digital-20License-20Plate_-20One-20Sta_jpg.rf.bdfaa26ced0e32dca004567ba8f6e14d.jpg,Do-20You-20Need-20a-20Digital-20License-20Plate_-20One-20Sta_jpg.rf.bdfaa26ced0e32dca004567ba8f6e14d.jpg,True,,True,0.675,"[780, 435, 863, 490]",0.0,83,55,1.51,V1_GRAY_CLAHE,0.5371,708242,708242,708242,0.224,UNKNOWN,False,4. Blur / Low contrast / Noise,485.49
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/EMOTION_jpg.rf.d5648d1db024f9f655b2b40bc35341bc.jpg,EMOTION_jpg.rf.d5648d1db024f9f655b2b40bc35341bc.jpg,True,,True,0.858,"[164, 243, 257, 315]",0.2483,93,72,1.29,V1_GRAY_CLAHE,0.6636,Kid EMOT IOM,KIDEMOTIOM,KIDEMOTIOM,0.394,UNKNOWN,False,10. Multi-line / square plate layout,460.73
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/GPG_jpg.rf.a5eafdc496cd9fbf43da0a4bcbcd308f.jpg,GPG_jpg.rf.a5eafdc496cd9fbf43da0a4bcbcd308f.jpg,True,,True,0.789,"[195, 168, 304, 222]",324.6429,109,54,2.02,V0_COLOR_CLAHE,0.4538,opd,OPD,OPD,0.283,UNKNOWN,False,4. Blur / Low contrast / Noise,566.98
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/J75665_jpg.rf.80052f84ffc896a85855cc9c10c49503.jpg,J75665_jpg.rf.80052f84ffc896a85855cc9c10c49503.jpg,True,,True,0.856,"[158, 268, 283, 318]",0.1761,125,50,2.5,V1_GRAY_CLAHE,0.5608,L3 T685 DUbAI,L3T685DUBAI,L3T685DUBAI,0.183,UNKNOWN,False,4. Blur / Low contrast / Noise,982.64
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/No-Plates2-e1601890822455_jpg.rf.824879778ebecc5809cc4a01425f760c.jpg,No-Plates2-e1601890822455_jpg.rf.824879778ebecc5809cc4a01425f760c.jpg,True,,True,0.654,"[724, 306, 814, 355]",0.0,90,49,1.84,V2_ADAPTIVE_BINARIZE,0.5513,Uia= 0 Jm 64,UIA0JM64,UIA0JM64,0.236,UNKNOWN,False,4. Blur / Low contrast / Noise,628.68
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/TOYDR_jpg.rf.8d49a2c346b7d94cfaffa43ccc6ab0e3.jpg,TOYDR_jpg.rf.8d49a2c346b7d94cfaffa43ccc6ab0e3.jpg,True,,True,0.816,"[153, 214, 258, 284]",0.266,105,70,1.5,V2_ADAPTIVE_BINARIZE,0.5332,TOY DR,TOYDR,TOYDR,0.358,UNKNOWN,False,4. Blur / Low contrast / Noise,537.92
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/boderngoaigiao14_jpg.rf.d61d19e070d334a2b47284263cc4c64e.jpg,boderngoaigiao14_jpg.rf.d61d19e070d334a2b47284263cc4c64e.jpg,True,,False,0.0,None,0.0,0,0,0.0,NONE,0.0,,,,0.0,UNKNOWN,False,1. Detector failure,88.51
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/boderngoaigiao5_jpg.rf.ab935bb36561d3ad5f58773e8e550fa3.jpg,boderngoaigiao5_jpg.rf.ab935bb36561d3ad5f58773e8e550fa3.jpg,True,,True,0.762,"[226, 234, 295, 250]",0.4779,69,16,4.31,V2_ADAPTIVE_BINARIZE,0.5427,L1s01 NG 0B,L1S01NG0B,L1S01NG0B,0.158,UNKNOWN,False,3. Extremely small plate resolution,1278.62
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/boderquandoi100_jpg.rf.9a603d144f41b00d83ad9884fe4fcbdd.jpg,boderquandoi100_jpg.rf.9a603d144f41b00d83ad9884fe4fcbdd.jpg,True,,True,0.794,"[248, 306, 307, 331]",0.1702,59,25,2.36,V0_COLOR_CLAHE,0.5698,CP-23219,CP23219,CP23219,0.265,UNKNOWN,False,3. Extremely small plate resolution,758.23
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/boderquandoi101_jpg.rf.f86b8377e626a43f85a5c2cf72c448be.jpg,boderquandoi101_jpg.rf.f86b8377e626a43f85a5c2cf72c448be.jpg,True,,True,0.684,"[669, 367, 716, 387]",0.0,47,20,2.35,V0_COLOR_CLAHE,0.62,BH 5262,BH5262,BH5262,0.447,UNKNOWN,False,3. Extremely small plate resolution,892.17
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/boderquandoi23_jpg.rf.61f7134fe9dfe0bb9853b394958c49b8.jpg,boderquandoi23_jpg.rf.61f7134fe9dfe0bb9853b394958c49b8.jpg,True,,False,0.0,None,0.0,0,0,0.0,NONE,0.0,,,,0.0,UNKNOWN,False,1. Detector failure,62.86
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/boderquandoi54_jpg.rf.d6ca1cdf0812e2b51786b6f6a61b8922.jpg,boderquandoi54_jpg.rf.d6ca1cdf0812e2b51786b6f6a61b8922.jpg,True,,True,0.683,"[268, 241, 284, 248]",0.0,16,7,2.29,V2_ADAPTIVE_BINARIZE,0.3235,63^,63,63,0.23,UNKNOWN,False,3. Extremely small plate resolution,653.97
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/boderquandoi66_jpg.rf.b212f517785b7e2179780ecf17a4507c.jpg,boderquandoi66_jpg.rf.b212f517785b7e2179780ecf17a4507c.jpg,True,,True,0.639,"[221, 174, 264, 185]",0.0,43,11,3.91,V0_COLOR_CLAHE,0.437,IDue7,IDUE7,IDUE7,0.099,UNKNOWN,False,3. Extremely small plate resolution,1278.92
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/boderquandoi7_jpg.rf.f26be795ffac9d513f417bd8598d977a.jpg,boderquandoi7_jpg.rf.f26be795ffac9d513f417bd8598d977a.jpg,True,,False,0.0,None,0.0,0,0,0.0,NONE,0.0,,,,0.0,UNKNOWN,False,1. Detector failure,62.95
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/boderquandoi88_jpg.rf.32c8f7ecac98835c065c133718a7c2d6.jpg,boderquandoi88_jpg.rf.32c8f7ecac98835c065c133718a7c2d6.jpg,True,,True,0.643,"[459, 270, 497, 284]",0.0,38,14,2.71,V1_GRAY_CLAHE,0.5369,B3 70,B370,B370,0.454,UNKNOWN,False,3. Extremely small plate resolution,1028.18
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/boderquandoi94_jpg.rf.dea00787290e7b0232c749894d1e42f6.jpg,boderquandoi94_jpg.rf.dea00787290e7b0232c749894d1e42f6.jpg,True,,True,0.693,"[394, 287, 411, 297]",0.0,17,10,1.7,V2_ADAPTIVE_BINARIZE,0.291,T,T,T,0.107,UNKNOWN,False,3. Extremely small plate resolution,573.64
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/brightnessquandoi109_jpg.rf.f7b194917dde4a7f0447cacf50dba143.jpg,brightnessquandoi109_jpg.rf.f7b194917dde4a7f0447cacf50dba143.jpg,True,,True,0.752,"[308, 334, 341, 349]",0.2125,33,15,2.2,V0_COLOR_CLAHE,0.3091,49,49,49,0.068,UNKNOWN,False,3. Extremely small plate resolution,735.58
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/brightnessquandoi20_jpg.rf.b64cd45ce8361a4c987a24598343b89e.jpg,brightnessquandoi20_jpg.rf.b64cd45ce8361a4c987a24598343b89e.jpg,True,,True,0.758,"[37, 303, 71, 325]",0.0345,34,22,1.55,V1_GRAY_CLAHE,0.4363,LCCIIw,LCCIIW,LCCIIW,0.023,UNKNOWN,False,3. Extremely small plate resolution,620.81
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/brightnessquandoi23_jpg.rf.6b781f425bbd6e15f208a90ef8316a96.jpg,brightnessquandoi23_jpg.rf.6b781f425bbd6e15f208a90ef8316a96.jpg,True,,True,0.743,"[59, 105, 93, 119]",0.1096,34,14,2.43,V0_COLOR_CLAHE,0.4033,Dk IDS0,DKIDS0,DKIDS0,0.014,UNKNOWN,False,3. Extremely small plate resolution,803.82
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/brightnessquandoi29_jpg.rf.6164dd60066e6592992fe485ab6d92ef.jpg,brightnessquandoi29_jpg.rf.6164dd60066e6592992fe485ab6d92ef.jpg,True,,True,0.751,"[63, 113, 92, 123]",0.0884,29,10,2.9,V2_ADAPTIVE_BINARIZE,0.4126,"""B857kz",B857KZ,B857KZ,0.032,FOREIGN,False,3. Extremely small plate resolution,959.4
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/brightnessquandoi46_jpg.rf.9a25fbca145e69a06d2106f31ac3e2cc.jpg,brightnessquandoi46_jpg.rf.9a25fbca145e69a06d2106f31ac3e2cc.jpg,True,,True,0.779,"[112, 210, 157, 230]",0.065,45,20,2.25,V0_COLOR_CLAHE,0.4498,7s0' 9,7S09,7S09,0.333,UNKNOWN,False,3. Extremely small plate resolution,734.63
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/brightnessquandoi4_jpg.rf.75e7f8c4fe30477ac626caa24f63ce32.jpg,brightnessquandoi4_jpg.rf.75e7f8c4fe30477ac626caa24f63ce32.jpg,True,,True,0.751,"[746, 391, 808, 418]",0.0,62,27,2.3,V2_ADAPTIVE_BINARIZE,0.5933,0H535212,0H535212,0H535212,0.187,UNKNOWN,False,3. Extremely small plate resolution,759.96
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/brightnessquandoi5_jpg.rf.7326a637ca372b7afc4f214e95811f2e.jpg,brightnessquandoi5_jpg.rf.7326a637ca372b7afc4f214e95811f2e.jpg,True,,True,0.691,"[232, 415, 278, 435]",0.0463,46,20,2.3,V2_ADAPTIVE_BINARIZE,0.2299,DJ},DJ,DJ,0.043,UNKNOWN,False,3. Extremely small plate resolution,696.7
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/brightnessquandoi6_jpg.rf.7d23c374b6e7c7ccf3108672eaffa52a.jpg,brightnessquandoi6_jpg.rf.7d23c374b6e7c7ccf3108672eaffa52a.jpg,True,,True,0.675,"[449, 315, 489, 337]",0.0,40,22,1.82,V0_COLOR_CLAHE,0.0,,,,0.0,UNKNOWN,False,3. Extremely small plate resolution,458.22
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/brightnessquandoi90_jpg.rf.dcaa4a44aaa87a53560fd90c3c96ef4f.jpg,brightnessquandoi90_jpg.rf.dcaa4a44aaa87a53560fd90c3c96ef4f.jpg,True,,True,0.705,"[332, 301, 363, 315]",0.0,31,14,2.21,V1_GRAY_CLAHE,0.407,Rrr,RRR,RRR,0.189,UNKNOWN,False,3. Extremely small plate resolution,768.14
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/cropngoaigiao3_jpg.rf.eb184aa3cbb6d08c0218f9e16a3e60f7.jpg,cropngoaigiao3_jpg.rf.eb184aa3cbb6d08c0218f9e16a3e60f7.jpg,True,,True,0.883,"[543, 392, 751, 479]",0.0,208,87,2.39,V2_ADAPTIVE_BINARIZE,0.6111,L1 291 NC 015,L1291NC015,L1291NC015,0.314,UNKNOWN,False,4. Blur / Low contrast / Noise,819.72
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/cropngoaigiao5_jpg.rf.44569ee1a90ba7933113cacbc263e9cd.jpg,cropngoaigiao5_jpg.rf.44569ee1a90ba7933113cacbc263e9cd.jpg,True,,True,0.817,"[183, 270, 340, 312]",0.1875,157,42,3.74,V1_GRAY_CLAHE,0.6457,L5O1-NG 08,L5O1NG08,L5O1NG08,0.371,UNKNOWN,False,4. Blur / Low contrast / Noise,1047.69
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/cropquandoi102_jpg.rf.33b2e3f58144593dd5ec76f9525082ec.jpg,cropquandoi102_jpg.rf.33b2e3f58144593dd5ec76f9525082ec.jpg,True,,False,0.0,None,0.0,0,0,0.0,NONE,0.0,,,,0.0,UNKNOWN,False,1. Detector failure,78.97
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/cropquandoi107_jpg.rf.d5f30edb521ddb6c3d9934f061a1c16b.jpg,cropquandoi107_jpg.rf.d5f30edb521ddb6c3d9934f061a1c16b.jpg,True,,True,0.771,"[400, 209, 443, 221]",0.0,43,12,3.58,V0_COLOR_CLAHE,0.4313,Oh7415,OH7415,OH7415,0.013,UNKNOWN,False,3. Extremely small plate resolution,1158.36
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/cropquandoi31_jpg.rf.bcc0a07fd6706373fde3379dd10973fd.jpg,cropquandoi31_jpg.rf.bcc0a07fd6706373fde3379dd10973fd.jpg,True,,True,0.827,"[130, 620, 233, 666]",0.0435,103,46,2.24,V1_GRAY_CLAHE,0.479,70a 55-91,70A5591,70A5591,0.122,UNKNOWN,False,4. Blur / Low contrast / Noise,745.33
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/imaasfdges_jpeg_jpg.rf.9785ecae24bdd00e5dd27a9c08386af6.jpg,imaasfdges_jpeg_jpg.rf.9785ecae24bdd00e5dd27a9c08386af6.jpg,True,,True,0.885,"[64, 56, 232, 144]",1.0904,168,88,1.91,V1_GRAY_CLAHE,0.5808,)ICChuJ 1922AA0],ICCHUJ1922AA0,ICCHUJ1922AA0,0.237,UNKNOWN,False,4. Blur / Low contrast / Noise,869.81
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/image14_jpeg_jpg.rf.7e9bb47cbe81e7671bb4fab70758c076.jpg,image14_jpeg_jpg.rf.7e9bb47cbe81e7671bb4fab70758c076.jpg,True,,True,0.916,"[8, 10, 276, 152]",0.8557,268,142,1.89,V1_GRAY_CLAHE,0.6704,DRIVER CARRIES NO CHSH MAR caltformia 702016 JXN 6L61 MY DaUGHTef GETTIG MAPRIED,DRIVERCARRIESNOCHSHMARCALTFORMIA702016JXN6L61MYDAUGHTEFGETTIGMAPRIED,DRIVERCARRIESNOCHSHMARCALTFORMIA702016JXN6L61MYDAUGHTEFGETTIGMAPRIED,0.401,UNKNOWN,False,14. General low confidence / Unknown ambiguity,895.49
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/image19_jpeg_jpg.rf.664449993a66fb9e810b76dd9bd2a2c1.jpg,image19_jpeg_jpg.rf.664449993a66fb9e810b76dd9bd2a2c1.jpg,True,,True,0.879,"[91, 65, 217, 122]",3.4746,126,57,2.21,V2_ADAPTIVE_BINARIZE,0.65,Glirwn 6xsu832,GLIRWN6XSU832,GLIRWN6XSU832,0.329,UNKNOWN,False,4. Blur / Low contrast / Noise,1019.38
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/image24_jpeg_jpg.rf.5333c4b922afe468720b7feff6b1a366.jpg,image24_jpeg_jpg.rf.5333c4b922afe468720b7feff6b1a366.jpg,True,,True,0.814,"[41, 62, 145, 120]",0.4709,104,58,1.79,V0_COLOR_CLAHE,0.6677,284EH8 70rta,284EH870RTA,284EH870RTA,0.369,UNKNOWN,False,4. Blur / Low contrast / Noise,449.67
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/images12_jpg.rf.17a9c01b18b6a06dceebfab1bbd8724f.jpg,images12_jpg.rf.17a9c01b18b6a06dceebfab1bbd8724f.jpg,True,,True,0.748,"[3, 63, 23, 75]",0.0696,20,12,1.67,V0_COLOR_CLAHE,0.0,,,,0.0,UNKNOWN,False,3. Extremely small plate resolution,501.99
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/images29_jpg.rf.8e881fc5953b2c86504e6700d13451ec.jpg,images29_jpg.rf.8e881fc5953b2c86504e6700d13451ec.jpg,True,,True,0.85,"[113, 67, 213, 119]",0.0,100,52,1.92,V0_COLOR_CLAHE,0.7021,sntlorinicon DZV G49 ISlaShle Staie,SNTLORINICONDZVG49ISLASHLESTAIE,SNTLORINICONDZVG49ISLASHLESTAIE,0.45,UNKNOWN,False,14. General low confidence / Unknown ambiguity,1266.93
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/images37_jpg.rf.2119b276880f9a77cb7953f5c27df754.jpg,images37_jpg.rf.2119b276880f9a77cb7953f5c27df754.jpg,True,,True,0.827,"[158, 142, 206, 158]",0.0,48,16,3.0,V0_COLOR_CLAHE,0.683,Ms66 Y0B,MS66Y0B,MS66Y0B,0.491,UNKNOWN,False,3. Extremely small plate resolution,965.38
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/ngoaigiao0_jpg.rf.fd0d1528919d11e3b249793339e91d5d.jpg,ngoaigiao0_jpg.rf.fd0d1528919d11e3b249793339e91d5d.jpg,True,,True,0.828,"[192, 179, 313, 208]",10.6007,121,29,4.17,V0_COLOR_CLAHE,0.5158,FL1 237 NC 01,FL1237NC01,FL1237NC01,0.124,UNKNOWN,False,3. Extremely small plate resolution,1274.68
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/ngoaigiao2_jpg.rf.0973cf40f2083e09466e9f5ae55ad424.jpg,ngoaigiao2_jpg.rf.0973cf40f2083e09466e9f5ae55ad424.jpg,True,,True,0.815,"[45, 121, 136, 151]",0.1555,91,30,3.03,V2_ADAPTIVE_BINARIZE,0.7012,80NG37678,80NG37678,80NG37678,0.402,UNKNOWN,False,3. Extremely small plate resolution,924.79
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/pic_076_jpg.rf.1e3cd6f8ec1eb3ab1ca29de64b662a86.jpg,pic_076_jpg.rf.1e3cd6f8ec1eb3ab1ca29de64b662a86.jpg,True,,True,0.486,"[132, 81, 361, 186]",301.0563,229,105,2.18,V1_GRAY_CLAHE,0.7052,EkX6336k,EKX6336K,EKX6336K,0.41,FOREIGN,False,14. General low confidence / Unknown ambiguity,795.41
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/pic_102_jpg.rf.6bee91e037909f584dbfd82e302a33e2.jpg,pic_102_jpg.rf.6bee91e037909f584dbfd82e302a33e2.jpg,True,,True,0.832,"[381, 304, 589, 413]",0.0,208,109,1.91,V0_COLOR_CLAHE,0.6867,GNSE 2020 HTF},GNSE2020HTF,GNSE2020HTF,0.459,UNKNOWN,False,14. General low confidence / Unknown ambiguity,879.05
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/pic_108_jpeg_jpg.rf.5515ec4c63b72594d55824c4d2f9c81d.jpg,pic_108_jpeg_jpg.rf.5515ec4c63b72594d55824c4d2f9c81d.jpg,True,,True,0.815,"[142, 137, 263, 176]",1.0804,121,39,3.1,V2_ADAPTIVE_BINARIZE,0.5127,SWt,SWT,SWT,0.4,UNKNOWN,False,3. Extremely small plate resolution,880.27
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/pic_121_jpg.rf.ecce521abc5fa01c8c5e56721f52de7d.jpg,pic_121_jpg.rf.ecce521abc5fa01c8c5e56721f52de7d.jpg,True,,True,0.807,"[422, 469, 598, 564]",0.4559,176,95,1.85,V2_ADAPTIVE_BINARIZE,0.6352,AAM valt tce O1+iq TLL SDANL EQeear,AAMVALTTCEO1IQTLLSDANLEQEEAR,AAMVALTTCEO1IQTLLSDANLEQEEAR,0.35,UNKNOWN,False,4. Blur / Low contrast / Noise,1103.85
