group,image_path,image_name,exec_success,error_msg,plate_detected,detection_confidence,bbox,iou_gt,crop_width,crop_height,aspect_ratio,selected_variant,composite_score,raw_ocr_text,cleaned_text,plate_text,ocr_confidence,plate_type,is_valid_indian_format,error_category,processing_time_ms
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3305_jpg.rf.895ad3f1cf4b1e61a3cde267e44dd73f.jpg,CarLongPlateGen3305_jpg.rf.895ad3f1cf4b1e61a3cde267e44dd73f.jpg,True,,True,0.821,"[229, 135, 322, 181]",0.0,93,46,2.02,V1_GRAY_CLAHE,0.8166,616-100.96,61610096,61610096,0.713,UNKNOWN,False,NONE,696.91
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3308_jpg.rf.42e2b6cc48b0d7aec94f36c3d89dd729.jpg,CarLongPlateGen3308_jpg.rf.42e2b6cc48b0d7aec94f36c3d89dd729.jpg,True,,True,0.788,"[240, 199, 345, 245]",0.0,105,46,2.28,V2_ADAPTIVE_BINARIZE,0.7885,E61F 826 = 06,E61F82606,E61F82606,0.7,UNKNOWN,False,NONE,887.23
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3312_jpg.rf.7e3ec0ab02764086e8275ea3095b26ed.jpg,CarLongPlateGen3312_jpg.rf.7e3ec0ab02764086e8275ea3095b26ed.jpg,True,,True,0.806,"[194, 100, 276, 134]",0.0,82,34,2.41,V0_COLOR_CLAHE,0.7375,FE73029,FE73029,FE73029,0.55,UNKNOWN,False,NONE,790.75
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen331_jpg.rf.16621ed97af7e229745f359c677fee6f.jpg,CarLongPlateGen331_jpg.rf.16621ed97af7e229745f359c677fee6f.jpg,True,,True,0.722,"[247, 148, 310, 162]",0.0,63,14,4.5,V2_ADAPTIVE_BINARIZE,0.6535,J5o 30) _,J5O30,J5O30,0.71,UNKNOWN,False,NONE,1394.28
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3324_jpg.rf.8a26fd68d368d6fd00a4a0786ce415fe.jpg,CarLongPlateGen3324_jpg.rf.8a26fd68d368d6fd00a4a0786ce415fe.jpg,True,,True,0.829,"[197, 151, 302, 187]",0.0,105,36,2.92,V0_COLOR_CLAHE,0.7749,61220.29,6122029,6122029,0.675,UNKNOWN,False,NONE,908.83
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3341_jpg.rf.3df0f13d51a838f2fde7e0338fdb75b5.jpg,CarLongPlateGen3341_jpg.rf.3df0f13d51a838f2fde7e0338fdb75b5.jpg,True,,True,0.834,"[220, 99, 327, 157]",0.0,107,58,1.84,V0_COLOR_CLAHE,0.7073,b16E 510.08,B16E51008,B16E51008,0.487,UNKNOWN,False,14. General low confidence / Unknown ambiguity,491.94
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3355_jpg.rf.0bbd2879c2fb30ffc9ec97c086f731b8.jpg,CarLongPlateGen3355_jpg.rf.0bbd2879c2fb30ffc9ec97c086f731b8.jpg,True,,True,0.822,"[155, 76, 258, 149]",0.0,103,73,1.41,V2_ADAPTIVE_BINARIZE,0.8027,7186 S6N:,7186S6N,7186S6N,0.769,UNKNOWN,False,NONE,565.74
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3368_jpg.rf.b4b6069d23cceb5e2baf38ead7209ef9.jpg,CarLongPlateGen3368_jpg.rf.b4b6069d23cceb5e2baf38ead7209ef9.jpg,True,,True,0.837,"[128, 158, 244, 233]",0.4866,116,75,1.55,V1_GRAY_CLAHE,0.763,6F.065.32,6F06532,6F06532,0.69,UNKNOWN,False,NONE,564.62
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3379_jpg.rf.47b37fe6a41050243bb5532e5c8f2b6a.jpg,CarLongPlateGen3379_jpg.rf.47b37fe6a41050243bb5532e5c8f2b6a.jpg,True,,True,0.832,"[253, 113, 348, 169]",0.0,95,56,1.7,V2_ADAPTIVE_BINARIZE,0.9128,A05227 51,A0522751,A0522751,0.87,UNKNOWN,False,NONE,686.13
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3390_jpg.rf.a01cef9fc3e043db6eb30e11c3f59a3a.jpg,CarLongPlateGen3390_jpg.rf.a01cef9fc3e043db6eb30e11c3f59a3a.jpg,True,,True,0.814,"[247, 143, 350, 201]",0.0,103,58,1.78,V0_COLOR_CLAHE,0.852,64 01204,6401204,6401204,0.739,UNKNOWN,False,NONE,604.23
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3407_jpg.rf.a6e5af41538fdfa730f4820d589970cc.jpg,CarLongPlateGen3407_jpg.rf.a6e5af41538fdfa730f4820d589970cc.jpg,True,,True,0.805,"[266, 149, 367, 221]",0.0,101,72,1.4,V2_ADAPTIVE_BINARIZE,0.7956,69172 6JA:,691726JA,691726JA,0.671,UNKNOWN,False,NONE,545.83
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen340_jpg.rf.6b1bd82d36ea78ce22dfad0480a7524a.jpg,CarLongPlateGen340_jpg.rf.6b1bd82d36ea78ce22dfad0480a7524a.jpg,True,,True,0.795,"[206, 152, 253, 165]",0.0,47,13,3.62,V2_ADAPTIVE_BINARIZE,0.4718,5V acgoz,5VACGOZ,5VACGOZ,0.069,UNKNOWN,False,3. Extremely small plate resolution,1225.4
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3418_jpg.rf.dac1ae28b6ba49dfb19f38242a1086de.jpg,CarLongPlateGen3418_jpg.rf.dac1ae28b6ba49dfb19f38242a1086de.jpg,True,,True,0.817,"[213, 190, 311, 225]",0.0,98,35,2.8,V2_ADAPTIVE_BINARIZE,0.6158,6TA 892.1 L,6TA8921L,6TA8921L,0.341,UNKNOWN,False,3. Extremely small plate resolution,869.96
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3419_jpg.rf.5111c6f8bc3015b6e2c4cb0f5e0c76b7.jpg,CarLongPlateGen3419_jpg.rf.5111c6f8bc3015b6e2c4cb0f5e0c76b7.jpg,True,,True,0.823,"[146, 211, 257, 280]",0.3191,111,69,1.61,V2_ADAPTIVE_BINARIZE,0.6604,574 .961 41,57496141,57496141,0.43,UNKNOWN,False,14. General low confidence / Unknown ambiguity,563.84
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3437_jpg.rf.1c172c994eeb61de8ee31ab5e42009a8.jpg,CarLongPlateGen3437_jpg.rf.1c172c994eeb61de8ee31ab5e42009a8.jpg,True,,True,0.837,"[245, 123, 338, 183]",0.0,93,60,1.55,V1_GRAY_CLAHE,0.58,22 61 6F:,22616F,22616F,0.443,UNKNOWN,False,14. General low confidence / Unknown ambiguity,566.81
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3439_jpg.rf.1c6e867a8515a8af0ac29e1a2fe00ee0.jpg,CarLongPlateGen3439_jpg.rf.1c6e867a8515a8af0ac29e1a2fe00ee0.jpg,True,,True,0.821,"[219, 131, 324, 200]",0.0,105,69,1.52,V2_ADAPTIVE_BINARIZE,0.7155,3993) 30v:,399330V,399330V,0.626,UNKNOWN,False,NONE,568.18
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3443_jpg.rf.1f53ff997a2658d7cb03f8cf4e7e78cf.jpg,CarLongPlateGen3443_jpg.rf.1f53ff997a2658d7cb03f8cf4e7e78cf.jpg,True,,True,0.815,"[235, 166, 340, 234]",0.0,105,68,1.54,V2_ADAPTIVE_BINARIZE,0.7754,590 1 51F,590151F,590151F,0.715,UNKNOWN,False,NONE,553.54
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3446_jpg.rf.ac66598186fa71ee2c41a76bcf823c41.jpg,CarLongPlateGen3446_jpg.rf.ac66598186fa71ee2c41a76bcf823c41.jpg,True,,True,0.805,"[256, 190, 351, 230]",0.0,95,40,2.38,V1_GRAY_CLAHE,0.5987,6IF-06275,6IF06275,6IF06275,0.242,UNKNOWN,False,4. Blur / Low contrast / Noise,771.67
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3467_jpg.rf.ecf5c03325f34e8dde0edb38afb60c56.jpg,CarLongPlateGen3467_jpg.rf.ecf5c03325f34e8dde0edb38afb60c56.jpg,True,,True,0.846,"[160, 148, 256, 202]",1.6411,96,54,1.78,V1_GRAY_CLAHE,0.7736,614.012.04,61401204,61401204,0.627,UNKNOWN,False,NONE,564.4
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3468_jpg.rf.8000e85662f72869065d2d9c9c82b5a2.jpg,CarLongPlateGen3468_jpg.rf.8000e85662f72869065d2d9c9c82b5a2.jpg,True,,True,0.801,"[242, 123, 333, 166]",0.0,91,43,2.12,V0_COLOR_CLAHE,0.8359,6A 01204,6A01204,6A01204,0.699,UNKNOWN,False,NONE,699.91
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3501_jpg.rf.f33666316b99c9cb54ef385788e465c7.jpg,CarLongPlateGen3501_jpg.rf.f33666316b99c9cb54ef385788e465c7.jpg,True,,True,0.821,"[220, 186, 319, 222]",0.0,99,36,2.75,V1_GRAY_CLAHE,0.5806,G1F. 882.70,G1F88270,G1F88270,0.27,UNKNOWN,False,3. Extremely small plate resolution,800.26
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3505_jpg.rf.992adb93750bd624529d827604f42894.jpg,CarLongPlateGen3505_jpg.rf.992adb93750bd624529d827604f42894.jpg,True,,True,0.818,"[190, 143, 298, 202]",0.0,108,59,1.83,V1_GRAY_CLAHE,0.9092,222029 6F,2220296F,2220296F,0.863,UNKNOWN,False,NONE,464.08
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3507_jpg.rf.585136dfd0f8849c50b4117e25196264.jpg,CarLongPlateGen3507_jpg.rf.585136dfd0f8849c50b4117e25196264.jpg,True,,True,0.871,"[177, 29, 292, 99]",0.0,115,70,1.64,V2_ADAPTIVE_BINARIZE,0.6978,BIC E 5932 23,BICE593223,BICE593223,0.488,UNKNOWN,False,14. General low confidence / Unknown ambiguity,684.53
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3508_jpg.rf.5ce9646e353d362f719d59f746365bad.jpg,CarLongPlateGen3508_jpg.rf.5ce9646e353d362f719d59f746365bad.jpg,True,,True,0.817,"[177, 47, 280, 107]",0.0,103,60,1.72,V0_COLOR_CLAHE,0.7052,614.052.24,61405224,61405224,0.49,UNKNOWN,False,14. General low confidence / Unknown ambiguity,613.27
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3513_jpg.rf.5da3d228902b5f3856f9329093e14129.jpg,CarLongPlateGen3513_jpg.rf.5da3d228902b5f3856f9329093e14129.jpg,True,,True,0.822,"[244, 193, 340, 224]",0.0,96,31,3.1,V1_GRAY_CLAHE,0.7149,61F4630.34,61F463034,61F463034,0.47,UNKNOWN,False,3. Extremely small plate resolution,1001.45
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3516_jpg.rf.862f9ca225957068776761428e849b8d.jpg,CarLongPlateGen3516_jpg.rf.862f9ca225957068776761428e849b8d.jpg,True,,True,0.821,"[174, 129, 292, 199]",0.0,118,70,1.69,V1_GRAY_CLAHE,0.6856,61G.394.66,61G39466,61G39466,0.451,UNKNOWN,False,14. General low confidence / Unknown ambiguity,428.21
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3526_jpg.rf.3e9baf6914fdb95e08a898dd7a1bd935.jpg,CarLongPlateGen3526_jpg.rf.3e9baf6914fdb95e08a898dd7a1bd935.jpg,True,,True,0.806,"[145, 108, 255, 155]",0.0,110,47,2.34,V1_GRAY_CLAHE,0.7256,616-373.07,61637307,61637307,0.531,UNKNOWN,False,NONE,762.56
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3528_jpg.rf.7b79f78b858ad4b5b60b7b7e6d07434a.jpg,CarLongPlateGen3528_jpg.rf.7b79f78b858ad4b5b60b7b7e6d07434a.jpg,True,,True,0.835,"[133, 125, 251, 180]",1.3599,118,55,2.15,V2_ADAPTIVE_BINARIZE,0.9617,61472110,61472110,61472110,0.923,UNKNOWN,False,NONE,799.37
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3535_jpg.rf.c3e561c46c056b1602d9a533e7d74e41.jpg,CarLongPlateGen3535_jpg.rf.c3e561c46c056b1602d9a533e7d74e41.jpg,True,,True,0.836,"[177, 108, 283, 174]",0.0,106,66,1.61,V2_ADAPTIVE_BINARIZE,0.5236,61F.LL.03,61FLL03,61FLL03,0.211,UNKNOWN,False,4. Blur / Low contrast / Noise,580.23
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3538_jpg.rf.97848f512c2f34f9e61a3e96e0af82d8.jpg,CarLongPlateGen3538_jpg.rf.97848f512c2f34f9e61a3e96e0af82d8.jpg,True,,True,0.813,"[170, 226, 279, 281]",0.264,109,55,1.98,V0_COLOR_CLAHE,0.7595,59 61E.161,5961E161,5961E161,0.599,UNKNOWN,False,NONE,457.65
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen354_jpg.rf.af6ff494182d268e18e59bf806095fb1.jpg,CarLongPlateGen354_jpg.rf.af6ff494182d268e18e59bf806095fb1.jpg,True,,True,0.77,"[256, 189, 298, 203]",0.0,42,14,3.0,V2_ADAPTIVE_BINARIZE,0.7483,502.1632,5021632,5021632,0.622,UNKNOWN,False,NONE,1009.15
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3551_jpg.rf.45c673c231f061f4a5ff600008937bf3.jpg,CarLongPlateGen3551_jpg.rf.45c673c231f061f4a5ff600008937bf3.jpg,True,,True,0.828,"[181, 119, 295, 159]",0.0,114,40,2.85,V2_ADAPTIVE_BINARIZE,0.702,61F 02687,61F02687,61F02687,0.448,UNKNOWN,False,14. General low confidence / Unknown ambiguity,854.26
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3579_jpg.rf.de7b5a1ed7d89cedf94fed002b377482.jpg,CarLongPlateGen3579_jpg.rf.de7b5a1ed7d89cedf94fed002b377482.jpg,True,,True,0.792,"[155, 129, 269, 177]",2.7051,114,48,2.38,V1_GRAY_CLAHE,0.809,616-43947,61643947,61643947,0.663,UNKNOWN,False,NONE,732.03
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3589_jpg.rf.ef1fa8d0a492a15361c9ba73f559c6f8.jpg,CarLongPlateGen3589_jpg.rf.ef1fa8d0a492a15361c9ba73f559c6f8.jpg,True,,True,0.826,"[104, 51, 209, 129]",0.0,105,78,1.35,V1_GRAY_CLAHE,0.8059,6F.22029,6F22029,6F22029,0.737,UNKNOWN,False,NONE,473.75
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3612_jpg.rf.de43c39d4ef823d9aedcdd3c0692fed9.jpg,CarLongPlateGen3612_jpg.rf.de43c39d4ef823d9aedcdd3c0692fed9.jpg,True,,True,0.81,"[195, 234, 308, 298]",0.4256,113,64,1.77,V1_GRAY_CLAHE,0.9049,"51F ""07973",51F07973,51F07973,0.89,UNKNOWN,False,NONE,442.12
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3621_jpg.rf.b4574b83288d1aba9b63d257db2391da.jpg,CarLongPlateGen3621_jpg.rf.b4574b83288d1aba9b63d257db2391da.jpg,True,,True,0.828,"[222, 194, 317, 253]",13.2141,95,59,1.61,V2_ADAPTIVE_BINARIZE,0.7585,614 .691 22,61469122,61469122,0.626,UNKNOWN,False,NONE,598.34
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen362_jpg.rf.bff28e0ac50fc229d680964cfa0737b1.jpg,CarLongPlateGen362_jpg.rf.bff28e0ac50fc229d680964cfa0737b1.jpg,True,,True,0.764,"[266, 191, 308, 203]",0.0,42,12,3.5,V2_ADAPTIVE_BINARIZE,0.4692,Tuza,TUZA,TUZA,0.238,UNKNOWN,False,3. Extremely small plate resolution,1159.1
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3630_jpg.rf.bc90f9bc748cd2564fb081eb5107f9c7.jpg,CarLongPlateGen3630_jpg.rf.bc90f9bc748cd2564fb081eb5107f9c7.jpg,True,,True,0.82,"[223, 188, 325, 241]",0.0,102,53,1.92,V2_ADAPTIVE_BINARIZE,0.6732,610L 100 = 39,610L10039,610L10039,0.469,UNKNOWN,False,14. General low confidence / Unknown ambiguity,707.4
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3646_jpg.rf.53012c7e9061486bdba96876c47eecca.jpg,CarLongPlateGen3646_jpg.rf.53012c7e9061486bdba96876c47eecca.jpg,True,,True,0.803,"[220, 179, 312, 221]",0.0,92,42,2.19,V1_GRAY_CLAHE,0.5223,M-LL6lU,MLL6LU,MLL6LU,0.252,FOREIGN,False,4. Blur / Low contrast / Noise,728.52
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3659_jpg.rf.9a807d80eb25aef491176b590f50c358.jpg,CarLongPlateGen3659_jpg.rf.9a807d80eb25aef491176b590f50c358.jpg,True,,True,0.815,"[227, 145, 329, 201]",0.0,102,56,1.82,V1_GRAY_CLAHE,0.7143,61F.155.85,61F15585,61F15585,0.509,UNKNOWN,False,NONE,638.83
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3661_jpg.rf.899e29d21700417cdfddce519f41430a.jpg,CarLongPlateGen3661_jpg.rf.899e29d21700417cdfddce519f41430a.jpg,True,,True,0.817,"[235, 171, 336, 213]",0.0,101,42,2.4,V1_GRAY_CLAHE,0.7416,51F.222.61,51F22261,51F22261,0.563,UNKNOWN,False,NONE,781.67
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3665_jpg.rf.cbd4f3654f7ae0732c03dc2dfb37ad53.jpg,CarLongPlateGen3665_jpg.rf.cbd4f3654f7ae0732c03dc2dfb37ad53.jpg,True,,True,0.808,"[168, 187, 256, 248]",0.5624,88,61,1.44,V1_GRAY_CLAHE,0.7237,582.50,58250,58250,0.739,UNKNOWN,False,NONE,527.99
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3669_jpg.rf.b21c74ea564f9258919877a52c78d64a.jpg,CarLongPlateGen3669_jpg.rf.b21c74ea564f9258919877a52c78d64a.jpg,True,,True,0.837,"[185, 204, 291, 262]",0.4626,106,58,1.83,V2_ADAPTIVE_BINARIZE,0.6822,61F4 590,61F4590,61F4590,0.489,UNKNOWN,False,14. General low confidence / Unknown ambiguity,656.88
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3687_jpg.rf.b793586fa5e09638b995ee36b43e431c.jpg,CarLongPlateGen3687_jpg.rf.b793586fa5e09638b995ee36b43e431c.jpg,True,,True,0.813,"[203, 96, 301, 161]",0.0,98,65,1.51,V1_GRAY_CLAHE,0.6613,20754 61F,2075461F,2075461F,0.367,UNKNOWN,False,4. Blur / Low contrast / Noise,567.47
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3695_jpg.rf.e0851410e28f45de9d800f4cf2452b28.jpg,CarLongPlateGen3695_jpg.rf.e0851410e28f45de9d800f4cf2452b28.jpg,True,,True,0.824,"[247, 132, 350, 171]",0.0,103,39,2.64,V1_GRAY_CLAHE,0.7367,"616,251.81",61625181,61625181,0.553,UNKNOWN,False,NONE,798.1
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3704_jpg.rf.081fd99fd1346042c86563649abb84d9.jpg,CarLongPlateGen3704_jpg.rf.081fd99fd1346042c86563649abb84d9.jpg,True,,True,0.811,"[220, 185, 314, 244]",0.0,94,59,1.59,V2_ADAPTIVE_BINARIZE,0.6753,L8A 1052 22,L8A105222,L8A105222,0.423,UNKNOWN,False,14. General low confidence / Unknown ambiguity,557.2
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3713_jpg.rf.bb4e89f3c775b59866573c33922d4c31.jpg,CarLongPlateGen3713_jpg.rf.bb4e89f3c775b59866573c33922d4c31.jpg,True,,True,0.806,"[228, 219, 330, 255]",1.1481,102,36,2.83,V0_COLOR_CLAHE,0.6375,610-L7340,610L7340,610L7340,0.319,UNKNOWN,False,3. Extremely small plate resolution,836.3
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen371_jpg.rf.e1180d1c6af6373d1618b3c27177e473.jpg,CarLongPlateGen371_jpg.rf.e1180d1c6af6373d1618b3c27177e473.jpg,True,,True,0.751,"[188, 181, 236, 193]",1.6552,48,12,4.0,V0_COLOR_CLAHE,0.5193,G DFZLU,GDFZLU,GDFZLU,0.246,UNKNOWN,False,3. Extremely small plate resolution,1126.05
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3722_jpg.rf.674dfd79f5f8835e4287a1ba1230cd44.jpg,CarLongPlateGen3722_jpg.rf.674dfd79f5f8835e4287a1ba1230cd44.jpg,True,,True,0.838,"[155, 206, 256, 278]",0.3463,101,72,1.4,V1_GRAY_CLAHE,0.8858,6I472078,6I472078,6I472078,0.772,UNKNOWN,False,NONE,543.22
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3724_jpg.rf.a6e3a7607cf4629a353d7e0ec2ca6f42.jpg,CarLongPlateGen3724_jpg.rf.a6e3a7607cf4629a353d7e0ec2ca6f42.jpg,True,,True,0.817,"[179, 192, 282, 249]",0.5708,103,57,1.81,V2_ADAPTIVE_BINARIZE,0.7434,614.775.29,61477529,61477529,0.567,UNKNOWN,False,NONE,621.06
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3731_jpg.rf.1c0eae7f366668ae5be86d8717c2cac3.jpg,CarLongPlateGen3731_jpg.rf.1c0eae7f366668ae5be86d8717c2cac3.jpg,True,,True,0.815,"[97, 115, 209, 169]",0.5766,112,54,2.07,V1_GRAY_CLAHE,0.6516,GIF.795.12,GIF79512,GIF79512,0.383,UNKNOWN,False,4. Blur / Low contrast / Noise,705.28
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3746_jpg.rf.bc3bdc0b63fbe908a00d964df1e38ac1.jpg,CarLongPlateGen3746_jpg.rf.bc3bdc0b63fbe908a00d964df1e38ac1.jpg,True,,True,0.802,"[252, 245, 333, 269]",1.3144,81,24,3.38,V2_ADAPTIVE_BINARIZE,0.6514,30E-C 000.90 ',30EC00090,30EC00090,0.446,UNKNOWN,False,3. Extremely small plate resolution,963.17
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3749_jpg.rf.c828fc55e3fa9f15b85758656b7c42b0.jpg,CarLongPlateGen3749_jpg.rf.c828fc55e3fa9f15b85758656b7c42b0.jpg,True,,True,0.817,"[205, 131, 320, 183]",0.0,115,52,2.21,V1_GRAY_CLAHE,0.7353,61A-691.72,61A69172,61A69172,0.551,UNKNOWN,False,NONE,689.88
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3754_jpg.rf.36f3cb84ebbfb708e785d6164e0a5762.jpg,CarLongPlateGen3754_jpg.rf.36f3cb84ebbfb708e785d6164e0a5762.jpg,True,,True,0.831,"[161, 115, 278, 192]",0.0,117,77,1.52,V1_GRAY_CLAHE,0.6635,6IF.356.13,6IF35613,6IF35613,0.407,UNKNOWN,False,14. General low confidence / Unknown ambiguity,523.5
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3755_jpg.rf.a4e991532879d933a68393865d08fb6f.jpg,CarLongPlateGen3755_jpg.rf.a4e991532879d933a68393865d08fb6f.jpg,True,,True,0.854,"[216, 261, 303, 303]",0.3058,87,42,2.07,V1_GRAY_CLAHE,0.6088,61F.356 JS,61F356JS,61F356JS,0.298,UNKNOWN,False,4. Blur / Low contrast / Noise,710.79
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3760_jpg.rf.48e8c8736b95a8418258e3204cb02d12.jpg,CarLongPlateGen3760_jpg.rf.48e8c8736b95a8418258e3204cb02d12.jpg,True,,True,0.798,"[265, 200, 346, 237]",0.0,81,37,2.19,V2_ADAPTIVE_BINARIZE,0.6595,L 6F Ll6I,L6FLL6I,L6FLL6I,0.483,UNKNOWN,False,3. Extremely small plate resolution,828.47
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3768_jpg.rf.8049666cc57d7a53d55cb9db593dfa9c.jpg,CarLongPlateGen3768_jpg.rf.8049666cc57d7a53d55cb9db593dfa9c.jpg,True,,True,0.805,"[148, 85, 258, 129]",0.0,110,44,2.5,V2_ADAPTIVE_BINARIZE,0.8384,5F.155.85,5F15585,5F15585,0.841,UNKNOWN,False,NONE,781.64
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3780_jpg.rf.e397b23a8b459a228973e302d75a82f3.jpg,CarLongPlateGen3780_jpg.rf.e397b23a8b459a228973e302d75a82f3.jpg,True,,True,0.778,"[231, 256, 316, 279]",0.2524,85,23,3.7,V0_COLOR_CLAHE,0.7432,616205.36],61620536,61620536,0.566,UNKNOWN,False,NONE,1031.46
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen378_jpg.rf.e30da548809954572e3d54dc07c73355.jpg,CarLongPlateGen378_jpg.rf.e30da548809954572e3d54dc07c73355.jpg,True,,True,0.77,"[212, 159, 255, 172]",0.0,43,13,3.31,V1_GRAY_CLAHE,0.7074,57403,57403,57403,0.64,UNKNOWN,False,NONE,1069.72
